"Year"	"Plot"	"Ring"	"CO2 Treatment"	"Nitrogen Treatment"	"CountOfSpecies"	"CountOfGroup"	"Experiment"	"monospecies"	"Monogroup"	"Water Treatment"	"Temp Treatment"	"Depth"	"Carbon(%)"	"Nitrogen(%)"	"C/N Ratio"
2002	273	5	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.277	0.026	10.65384615
2002	273	5	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.219	0.008	27.375
2002	274	5	Cenrich	Namb	9	3	M	 	 	 	 	10-20	0.744	0.063	11.80952381
2002	274	5	Cenrich	Namb	9	3	M	 	 	 	 	20-40	0.567	0.05	11.34
2002	274	5	Cenrich	Namb	9	3	M	 	 	 	 	40-60	0.369	0.034	10.85294118
2002	274	5	Cenrich	Namb	9	3	M	 	 	 	 	0-10	0.268	0.029	9.24137931
2002	275	5	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.983	0.082	11.98780488
2002	275	5	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.539	0.042	12.83333333
2002	275	5	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.373	0.025	14.92
2002	275	5	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	0.262	0.017	15.41176471
2002	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	10-20	0.917	0.082	11.18292683
2002	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	20-40	0.617	0.054	11.42592593
2002	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	40-60	0.388	0.027	14.37037037
2002	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	0-10	0.323	0.024	13.45833333
2002	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.776	0.069	11.24637681
2002	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.562	0.054	10.40740741
2002	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.492	0.045	10.93333333
2002	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.357	0.022	16.22727273
2002	278	5	Cenrich	Namb	9	4	M	 	 	 	 	10-20	0.931	0.08	11.6375
2002	278	5	Cenrich	Namb	9	4	M	 	 	 	 	20-40	0.585	0.054	10.83333333
2002	278	5	Cenrich	Namb	9	4	M	 	 	 	 	40-60	0.368	0.037	9.945945946
2002	278	5	Cenrich	Namb	9	4	M	 	 	 	 	0-10	0.321	0.026	12.34615385
2002	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume	 	 	10-20	1.063	0.099	10.73737374
2002	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume	 	 	20-40	0.982	0.088	11.15909091
2002	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume	 	 	40-60	0.327	0.03	10.9
2002	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume	 	 	0-10	0.287	0.031	9.258064516
2002	280	5	Cenrich	Nenrich	9	4	M	 	 	 	 	10-20	1.241	0.091	13.63736264
2002	280	5	Cenrich	Nenrich	9	4	M	 	 	 	 	20-40	0.463	0.041	11.29268293
2002	280	5	Cenrich	Nenrich	9	4	M	 	 	 	 	40-60	0.375	0.026	14.42307692
2002	280	5	Cenrich	Nenrich	9	4	M	 	 	 	 	0-10	0.235	0.015	15.66666667
2002	281	5	Cenrich	Namb	4	4	M	 	 	 	 	10-20	0.728	0.066	11.03030303
2002	281	5	Cenrich	Namb	4	4	M	 	 	 	 	20-40	0.435	0.035	12.42857143
2002	281	5	Cenrich	Namb	4	4	M	 	 	 	 	40-60	0.426	0.037	11.51351351
2002	281	5	Cenrich	Namb	4	4	M	 	 	 	 	0-10	0.292	0.027	10.81481481
2002	282	5	Cenrich	Nenrich	9	4	M	 	 	 	 	10-20	0.97	0.076	12.76315789
2002	282	5	Cenrich	Nenrich	9	4	M	 	 	 	 	20-40	0.603	0.061	9.885245902
2002	282	5	Cenrich	Nenrich	9	4	M	 	 	 	 	40-60	0.335	0.037	9.054054054
2002	282	5	Cenrich	Nenrich	9	4	M	 	 	 	 	0-10	0.345	0.031	11.12903226
2002	283	5	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.928	0.083	11.18072289
2002	283	5	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.437	0.044	9.931818182
2002	283	5	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.362	0.032	11.3125
2002	283	5	Cenrich	Namb	16	4	M	 	 	 	 	0-10	0.288	0.025	11.52
2002	284	5	Cenrich	Nenrich	0	1	M	 	 	 	 	10-20	0.548	0.05	10.96
2002	284	5	Cenrich	Nenrich	0	1	M	 	 	 	 	20-40	0.415	0.041	10.12195122
2002	284	5	Cenrich	Nenrich	0	1	M	 	 	 	 	40-60	0.318	0.027	11.77777778
2002	284	5	Cenrich	Nenrich	0	1	M	 	 	 	 	0-10	0.128	0.009	14.22222222
2002	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.623	0.053	11.75471698
2002	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.48	0.042	11.42857143
2002	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.366	0.025	14.64
2002	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.185	0.011	16.81818182
2002	286	5	Cenrich	Nenrich	4	4	S	 	 	 	 	10-20	0.881	0.063	13.98412698
2002	286	5	Cenrich	Nenrich	4	4	S	 	 	 	 	20-40	0.589	0.053	11.11320755
2002	286	5	Cenrich	Nenrich	4	4	S	 	 	 	 	40-60	0.401	0.025	16.04
2002	286	5	Cenrich	Nenrich	4	4	S	 	 	 	 	0-10	0.414	0.032	12.9375
2002	287	5	Cenrich	Nenrich	4	1	S	 	C-3	 	 	10-20	0.739	0.065	11.36923077
2002	287	5	Cenrich	Nenrich	4	1	S	 	C-3	 	 	20-40	0.614	0.05	12.28
2002	287	5	Cenrich	Nenrich	4	1	S	 	C-3	 	 	40-60	0.528	0.045	11.73333333
2002	287	5	Cenrich	Nenrich	4	1	S	 	C-3	 	 	0-10	0.283	0.019	14.89473684
2002	288	5	Cenrich	Namb	4	4	M	 	 	 	 	10-20	1.031	0.083	12.42168675
2002	288	5	Cenrich	Namb	4	4	M	 	 	 	 	20-40	0.773	0.059	13.10169492
2002	288	5	Cenrich	Namb	4	4	M	 	 	 	 	40-60	0.444	0.036	12.33333333
2002	288	5	Cenrich	Namb	4	4	M	 	 	 	 	0-10	0.466	0.041	11.36585366
2002	289	5	Cenrich	Namb	0	1	M	 	 	 	 	10-20	0.697	0.055	12.67272727
2002	289	5	Cenrich	Namb	0	1	M	 	 	 	 	20-40	0.887	0.079	11.2278481
2002	289	5	Cenrich	Namb	0	1	M	 	 	 	 	40-60	0.426	0.028	15.21428571
2002	289	5	Cenrich	Namb	0	1	M	 	 	 	 	0-10	0.317	0.013	24.38461538
2002	290	5	Cenrich	Nenrich	4	3	M	 	 	 	 	10-20	0.872	0.064	13.625
2002	290	5	Cenrich	Nenrich	4	3	M	 	 	 	 	20-40	0.4781	0.0524	9.124045802
2002	290	5	Cenrich	Nenrich	4	3	M	 	 	 	 	40-60	0.4874	0.0509	9.575638507
2002	290	5	Cenrich	Nenrich	4	3	M	 	 	 	 	0-10	0.406	0.0461	8.806941432
2002	291	5	Cenrich	Namb	4	4	S	 	 	 	 	10-20	0.8939	0.0862	10.37006961
2002	291	5	Cenrich	Namb	4	4	S	 	 	 	 	20-40	0.5684	0.0636	8.937106918
2002	291	5	Cenrich	Namb	4	4	S	 	 	 	 	40-60	0.5552	0.0641	8.661466459
2002	291	5	Cenrich	Namb	4	4	S	 	 	 	 	0-10	0.3671	0.0442	8.305429864
2002	292	5	Cenrich	Nenrich	4	4	M	 	 	 	 	10-20	0.3239	0.0401	8.077306733
2002	292	5	Cenrich	Nenrich	4	4	M	 	 	 	 	20-40	0.861	0.0827	10.41112455
2002	292	5	Cenrich	Nenrich	4	4	M	 	 	 	 	40-60	0.4969	0.0526	9.446768061
2002	292	5	Cenrich	Nenrich	4	4	M	 	 	 	 	0-10	0.4075	0.0472	8.633474576
2002	293	5	Cenrich	Nenrich	9	4	M	 	 	 	 	10-20	0.8914	0.0786	11.34096692
2002	293	5	Cenrich	Nenrich	9	4	M	 	 	 	 	20-40	0.6595	0.0675	9.77037037
2002	293	5	Cenrich	Nenrich	9	4	M	 	 	 	 	40-60	0.461	0.0486	9.485596708
2002	293	5	Cenrich	Nenrich	9	4	M	 	 	 	 	0-10	0.3217	0.0376	8.555851064
2002	294	5	Cenrich	Nenrich	9	4	M	 	 	 	 	10-20	0.958	0.075	12.77333333
2002	294	5	Cenrich	Nenrich	9	4	M	 	 	 	 	20-40	0.833	0.072	11.56944444
2002	294	5	Cenrich	Nenrich	9	4	M	 	 	 	 	40-60	0.508	0.034	14.94117647
2002	294	5	Cenrich	Nenrich	9	4	M	 	 	 	 	0-10	0.339	0.024	14.125
2002	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.637	0.047	13.55319149
2002	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.704	0.055	12.8
2002	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.656	0.051	12.8627451
2002	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.444	0.028	15.85714286
2002	296	5	Cenrich	Nenrich	4	1	S	 	Forb	 	 	10-20	0.971	0.08	12.1375
2002	296	5	Cenrich	Nenrich	4	1	S	 	Forb	 	 	20-40	0.725	0.059	12.28813559
2002	296	5	Cenrich	Nenrich	4	1	S	 	Forb	 	 	40-60	0.644	0.052	12.38461538
2002	296	5	Cenrich	Nenrich	4	1	S	 	Forb	 	 	0-10	0.726	0.061	11.90163934
2002	297	5	Cenrich	Namb	4	2	M	 	 	 	 	10-20	0.593	0.046	12.89130435
2002	297	5	Cenrich	Namb	4	2	M	 	 	 	 	20-40	0.934	0.072	12.97222222
2002	297	5	Cenrich	Namb	4	2	M	 	 	 	 	40-60	0.435	0.036	12.08333333
2002	297	5	Cenrich	Namb	4	2	M	 	 	 	 	0-10	0.337	0.033	10.21212121
2002	298	5	Cenrich	Nenrich	4	1	S	 	Legume	 	 	10-20	0.832	0.078	10.66666667
2002	298	5	Cenrich	Nenrich	4	1	S	 	Legume	 	 	20-40	0.54	0.046	11.73913043
2002	298	5	Cenrich	Nenrich	4	1	S	 	Legume	 	 	40-60	0.533	0.045	11.84444444
2002	298	5	Cenrich	Nenrich	4	1	S	 	Legume	 	 	0-10	0.558	0.051	10.94117647
2002	299	5	Cenrich	Namb	9	4	M	 	 	 	 	10-20	1.2	0.099	12.12121212
2002	299	5	Cenrich	Namb	9	4	M	 	 	 	 	20-40	0.367	0.028	13.10714286
2002	299	5	Cenrich	Namb	9	4	M	 	 	 	 	40-60	0.452	0.041	11.02439024
2002	299	5	Cenrich	Namb	9	4	M	 	 	 	 	0-10	0.464	0.042	11.04761905
2002	300	5	Cenrich	Namb	9	4	M	 	 	 	 	10-20	0.944	0.079	11.94936709
2002	300	5	Cenrich	Namb	9	4	M	 	 	 	 	20-40	0.789	0.061	12.93442623
2002	300	5	Cenrich	Namb	9	4	M	 	 	 	 	40-60	0.504	0.037	13.62162162
2002	300	5	Cenrich	Namb	9	4	M	 	 	 	 	0-10	0.422	0.035	12.05714286
2002	301	5	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.978	0.072	13.58333333
2002	301	5	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	1.323	0.108	12.25
2002	301	5	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.639	0.043	14.86046512
2002	301	5	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	0.413	0.038	10.86842105
2002	302	5	Cenrich	Namb	4	1	S	 	Forb	 	 	10-20	0.947	0.076	12.46052632
2002	302	5	Cenrich	Namb	4	1	S	 	Forb	 	 	20-40	1.172	0.091	12.87912088
2002	302	5	Cenrich	Namb	4	1	S	 	Forb	 	 	40-60	0.422	0.031	13.61290323
2002	302	5	Cenrich	Namb	4	1	S	 	Forb	 	 	0-10	0.355	0.024	14.79166667
2002	303	5	Cenrich	Namb	4	1	S	 	C-4	 	 	10-20	0.848	0.068	12.47058824
2002	303	5	Cenrich	Namb	4	1	S	 	C-4	 	 	20-40	0.712	0.051	13.96078431
2002	303	5	Cenrich	Namb	4	1	S	 	C-4	 	 	40-60	0.452	0.035	12.91428571
2002	303	5	Cenrich	Namb	4	1	S	 	C-4	 	 	0-10	0.391	0.03	13.03333333
2002	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.994	0.087	11.42528736
2002	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.819	0.053	15.45283019
2002	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.448	0.039	11.48717949
2002	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.333	0.021	15.85714286
2002	305	5	Cenrich	Namb	4	2	M	 	 	 	 	10-20	0.816	0.061	13.37704918
2002	305	5	Cenrich	Namb	4	2	M	 	 	 	 	20-40	0.81	0.068	11.91176471
2002	305	5	Cenrich	Namb	4	2	M	 	 	 	 	40-60	0.543	0.043	12.62790698
2002	305	5	Cenrich	Namb	4	2	M	 	 	 	 	0-10	0.323	0.019	17
2002	306	6	Camb	Namb	16	4	M	 	 	 	 	10-20	1.102	0.082	13.43902439
2002	306	6	Camb	Namb	16	4	M	 	 	 	 	20-40	1.009	0.079	12.7721519
2002	306	6	Camb	Namb	16	4	M	 	 	 	 	40-60	0.569	0.07	8.128571429
2002	306	6	Camb	Namb	16	4	M	 	 	 	 	0-10	0.598	0.065	9.2
2002	307	6	Camb	Nenrich	16	4	M	 	 	 	 	10-20	1.193	0.108	11.0462963
2002	307	6	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.989	0.093	10.6344086
2002	307	6	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.626	0.06	10.43333333
2002	307	6	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.535	0.044	12.15909091
2002	308	6	Camb	Namb	9	4	M	 	 	 	 	10-20	1.062	0.095	11.17894737
2002	308	6	Camb	Namb	9	4	M	 	 	 	 	20-40	0.797	0.077	10.35064935
2002	308	6	Camb	Namb	9	4	M	 	 	 	 	40-60	0.68	0.069	9.855072464
2002	308	6	Camb	Namb	9	4	M	 	 	 	 	0-10	0.519	0.058	8.948275862
2002	309	6	Camb	Namb	4	3	M	 	 	 	 	10-20	1.17	0.099	11.81818182
2002	309	6	Camb	Namb	4	3	M	 	 	 	 	20-40	0.94	0.092	10.2173913
2002	309	6	Camb	Namb	4	3	M	 	 	 	 	40-60	0.509	0.06	8.483333333
2002	309	6	Camb	Namb	4	3	M	 	 	 	 	0-10	0.501	0.052	9.634615385
2002	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	10-20	0.693	0.067	10.34328358
2002	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.686	0.071	9.661971831
2002	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.521	0.058	8.982758621
2002	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.476	0.05	9.52
2002	311	6	Camb	Nenrich	16	4	M	 	 	 	 	10-20	1.225	0.106	11.55660377
2002	311	6	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.664	0.064	10.375
2002	311	6	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.736	0.067	10.98507463
2002	311	6	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.392	0.041	9.56097561
2002	312	6	Camb	Namb	9	4	M	 	 	 	 	10-20	1.744	0.152	11.47368421
2002	312	6	Camb	Namb	9	4	M	 	 	 	 	20-40	1.058	0.097	10.90721649
2002	312	6	Camb	Namb	9	4	M	 	 	 	 	40-60	0.457	0.057	8.01754386
2002	312	6	Camb	Namb	9	4	M	 	 	 	 	0-10	0.519	0.061	8.508196721
2002	313	6	Camb	Namb	4	1	S	 	Forb	 	 	10-20	1.132	0.098	11.55102041
2002	313	6	Camb	Namb	4	1	S	 	Forb	 	 	20-40	0.765	0.077	9.935064935
2002	313	6	Camb	Namb	4	1	S	 	Forb	 	 	40-60	0.85	0.083	10.24096386
2002	313	6	Camb	Namb	4	1	S	 	Forb	 	 	0-10	0.412	0.039	10.56410256
2002	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb	 	 	10-20	1.105	0.092	12.01086957
2002	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb	 	 	20-40	0.934	0.091	10.26373626
2002	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb	 	 	40-60	0.622	0.061	10.19672131
2002	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb	 	 	0-10	0.5	0.056	8.928571429
2002	315	6	Camb	Namb	4	1	S	 	C-4	 	 	10-20	1.398	0.114	12.26315789
2002	315	6	Camb	Namb	4	1	S	 	C-4	 	 	20-40	1.542	0.122	12.63934426
2002	315	6	Camb	Namb	4	1	S	 	C-4	 	 	40-60	0.656	0.051	12.8627451
2002	315	6	Camb	Namb	4	1	S	 	C-4	 	 	0-10	0.474	0.048	9.875
2002	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	10-20	0.863	0.077	11.20779221
2002	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	20-40	0.704	0.075	9.386666667
2002	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	40-60	0.539	0.056	9.625
2002	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	0-10	0.368	0.037	9.945945946
2002	317	6	Camb	Nenrich	4	2	M	 	 	 	 	10-20	1.159	0.094	12.32978723
2002	317	6	Camb	Nenrich	4	2	M	 	 	 	 	20-40	0.959	0.096	9.989583333
2002	317	6	Camb	Nenrich	4	2	M	 	 	 	 	40-60	0.68	0.069	9.855072464
2002	317	6	Camb	Nenrich	4	2	M	 	 	 	 	0-10	0.334	0.046	7.260869565
2002	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.879	0.09	9.766666667
2002	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.65	0.069	9.420289855
2002	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.547	0.057	9.596491228
2002	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.323	0.039	8.282051282
2002	319	6	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.847	0.081	10.45679012
2002	319	6	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.901	0.083	10.85542169
2002	319	6	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.532	0.057	9.333333333
2002	319	6	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.464	0.05	9.28
2002	320	6	Camb	Namb	9	4	M	 	 	 	 	10-20	0.951	0.078	12.19230769
2002	320	6	Camb	Namb	9	4	M	 	 	 	 	20-40	0.908	0.084	10.80952381
2002	320	6	Camb	Namb	9	4	M	 	 	 	 	40-60	0.734	0.071	10.33802817
2002	320	6	Camb	Namb	9	4	M	 	 	 	 	0-10	0.364	0.034	10.70588235
2002	321	6	Camb	Nenrich	16	4	M	 	 	 	 	10-20	1.081	0.094	11.5
2002	321	6	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.969	0.089	10.88764045
2002	321	6	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.841	0.077	10.92207792
2002	321	6	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.419	0.051	8.215686275
2002	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.779	0.078	9.987179487
2002	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.602	0.065	9.261538462
2002	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.623	0.062	10.0483871
2002	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.478	0.058	8.24137931
2002	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4	 	 	10-20	0.915	0.078	11.73076923
2002	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4	 	 	20-40	0.687	0.066	10.40909091
2002	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4	 	 	40-60	0.57	0.064	8.90625
2002	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4	 	 	0-10	0.398	0.046	8.652173913
2002	324	6	Camb	Nenrich	9	4	M	 	 	 	 	10-20	1.002	0.093	10.77419355
2002	324	6	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.753	0.079	9.53164557
2002	324	6	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.564	0.057	9.894736842
2002	324	6	Camb	Nenrich	9	4	M	 	 	 	 	0-10	0.369	0.048	7.6875
2002	325	6	Camb	Namb	4	3	M	 	 	 	 	10-20	1.012	0.097	10.43298969
2002	325	6	Camb	Namb	4	3	M	 	 	 	 	20-40	0.861	0.084	10.25
2002	325	6	Camb	Namb	4	3	M	 	 	 	 	40-60	0.2741	0.0583	4.701543739
2002	325	6	Camb	Namb	4	3	M	 	 	 	 	0-10	0.2229	0.0443	5.031602709
2002	326	6	Camb	Nenrich	4	4	S	 	 	 	 	10-20	0.9236	0.0979	9.434116445
2002	326	6	Camb	Nenrich	4	4	S	 	 	 	 	20-40	0.7905	0.0951	8.312302839
2002	326	6	Camb	Nenrich	4	4	S	 	 	 	 	40-60	0.4042	0.0596	6.781879195
2002	326	6	Camb	Nenrich	4	4	S	 	 	 	 	0-10	0.2421	0.0502	4.822709163
2002	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.6057	0.0735	8.240816327
2002	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.4608	0.0673	6.846953938
2002	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.4828	0.0724	6.668508287
2002	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.2072	0.0462	4.484848485
2002	328	6	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.8629	0.103	8.377669903
2002	328	6	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.6349	0.0752	8.442819149
2002	328	6	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.3314	0.0566	5.855123675
2002	328	6	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.3969	0.0574	6.914634146
2002	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb	 	 	10-20	0.6583	0.0782	8.418158568
2002	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb	 	 	20-40	0.5487	0.0658	8.338905775
2002	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb	 	 	40-60	0.3208	0.0516	6.217054264
2002	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb	 	 	0-10	0.3978	0.0623	6.385232745
2002	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume	 	 	10-20	0.8636	0.1013	8.525172754
2002	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume	 	 	20-40	0.6826	0.0794	8.59697733
2002	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume	 	 	40-60	0.5418	0.0705	7.685106383
2002	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume	 	 	0-10	0.3765	0.0593	6.349072513
2002	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	1.4347	0.1387	10.34390771
2002	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.6753	0.077	8.77012987
2002	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.5582	0.0705	7.917730496
2002	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.358	0.0519	6.897880539
2002	332	6	Camb	Namb	4	4	M	 	 	 	 	10-20	0.8814	0.1001	8.805194805
2002	332	6	Camb	Namb	4	4	M	 	 	 	 	20-40	0.5248	0.0743	7.063257066
2002	332	6	Camb	Namb	4	4	M	 	 	 	 	40-60	0.3457	0.0601	5.752079867
2002	332	6	Camb	Namb	4	4	M	 	 	 	 	0-10	0.3198	0.0545	5.867889908
2002	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	10-20	1.1186	0.1029	10.8707483
2002	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	20-40	0.5358	0.0679	7.8910162
2002	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	40-60	0.4863	0.0655	7.424427481
2002	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	0-10	0.2624	0.0511	5.135029354
2002	334	6	Camb	Namb	4	3	M	 	 	 	 	10-20	0.9466	0.0968	9.77892562
2002	334	6	Camb	Namb	4	3	M	 	 	 	 	20-40	0.821	0.0872	9.415137615
2002	334	6	Camb	Namb	4	3	M	 	 	 	 	40-60	0.3839	0.0614	6.252442997
2002	334	6	Camb	Namb	4	3	M	 	 	 	 	0-10	0.3704	0.0604	6.132450331
2002	335	6	Camb	Nenrich	9	4	M	 	 	 	 	10-20	0.9323	0.0965	9.661139896
2002	335	6	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.5974	0.075	7.965333333
2002	335	6	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.381	0.0645	5.906976744
2002	335	6	Camb	Nenrich	9	4	M	 	 	 	 	0-10	0.2315	0.0456	5.076754386
2002	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	10-20	1.1856	0.1314	9.02283105
2002	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.6669	0.0822	8.113138686
2002	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.4812	0.0656	7.335365854
2002	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.2386	0.047	5.076595745
2002	337	6	Camb	Namb	4	2	S	 	 	 	 	10-20	1.026	0.1107	9.268292683
2002	337	6	Camb	Namb	4	2	S	 	 	 	 	20-40	0.6595	0.0769	8.576072822
2002	337	6	Camb	Namb	4	2	S	 	 	 	 	40-60	0.3736	0.0542	6.89298893
2002	337	6	Camb	Namb	4	2	S	 	 	 	 	0-10	0.2563	0.0502	5.105577689
2002	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	10-20	1.1073	0.1047	10.57593123
2002	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	20-40	0.686	0.0726	9.449035813
2002	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	40-60	0.5058	0.0563	8.98401421
2002	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	0-10	0.3303	0.0512	6.451171875
2002	339	6	Camb	Namb	1	1	M	Achillea millefolium	Forb	 	 	10-20	1.1719	0.0974	12.03182752
2002	339	6	Camb	Namb	1	1	M	Achillea millefolium	Forb	 	 	20-40	0.9909	0.0879	11.27303754
